2,3,44,1
2,3,176,1
2,7,115,1
2,7,138,1
2,7,176,1
2,14,176,1
2,20,171,1
2,20,176,1
2,34,176,1
2,41,150,1
2,41,151,1
2,42,90,1
2,42,114,1
2,56,43,1
2,56,116,1
2,81,71,1
2,81,115,1
2,81,116,1
2,81,169,1
2,81,175,1
2,81,176,1
2,99,43,1
2,112,147,1
2,113,169,1
2,114,155,1
2,129,89,1
2,129,97,1
2,129,169,1
2,133,114,1
2,133,116,1
2,163,76,1
2,163,139,1
2,163,150,1
2,172,98,1
2,172,152,1
2,176,172,1
2,197,75,1
3,2,34,1
3,7,54,1
3,7,95,1
3,7,96,1
3,7,104,1
3,7,106,1
3,7,113,1
3,7,136,1
3,7,146,1
3,7,164,1
3,7,165,1
3,7,200,1
3,13,146,1
3,13,165,1
3,16,200,1
3,27,95,1
3,27,96,1
3,27,127,1
3,27,136,1
3,27,146,1
3,27,157,1
3,27,164,1
3,34,14,1
3,38,95,1
3,38,101,1
3,38,127,1
3,38,146,1
3,38,164,1
3,40,95,1
3,40,96,1
3,40,100,1
3,40,127,1
3,40,146,1
3,40,164,1
3,42,187,1
3,42,197,1
3,47,187,1
3,47,197,1
3,49,187,1
3,49,197,1
3,51,162,1
3,52,127,1
3,52,136,1
3,52,146,1
3,52,165,1
3,57,106,1
3,64,22,1
3,64,33,1
3,64,54,1
3,66,127,1
3,68,187,1
3,68,197,1
3,69,95,1
3,69,96,1
3,69,136,1
3,69,146,1
3,69,164,1
3,69,165,1
3,76,82,1
3,76,187,1
3,76,197,1
3,81,104,1
3,81,153,1
3,91,95,1
3,91,96,1
3,91,127,1
3,91,130,1
3,101,2,1
3,101,51,1
3,101,54,1
3,102,187,1
3,102,197,1
3,119,54,1
3,119,80,1
3,119,148,1
3,123,187,1
3,123,197,1
3,125,22,1
3,125,33,1
3,125,54,1
3,125,162,1
3,133,197,1
3,153,187,1
3,153,197,1
3,154,146,1
3,154,164,1
3,154,165,1
3,167,187,1
3,167,197,1
3,183,187,1
3,188,170,1
3,193,51,1
4,58,183,1
4,58,184,1
5,97,182,1
5,177,182,1
7,3,50,1
7,14,84,1
7,16,31,1
7,26,23,1
7,26,63,1
7,40,46,1
7,43,123,1
7,81,123,1
7,103,190,1
7,103,191,1
7,151,31,1
7,168,88,1
7,173,13,1
8,48,32,1
8,48,39,1
8,48,60,1
8,72,32,1
8,72,39,1
8,72,57,1
8,72,158,1
8,73,24,1
8,73,83,1
8,73,179,1
8,109,83,1
8,109,179,1
8,118,39,1
8,126,32,1
8,126,39,1
8,166,32,1
8,166,39,1
8,166,158,1
8,178,39,1
8,184,174,1
9,16,48,1
9,16,66,1
9,35,68,1
9,54,64,1
9,62,65,1
9,84,103,1
9,126,48,1
9,147,42,1
9,161,11,1
9,185,5,1
9,185,6,1
9,185,7,1
9,185,73,1
9,199,6,1
11,145,74,1
11,196,78,1
13,9,1,1
13,23,126,1
13,52,160,1
13,52,161,1
13,69,1,1
16,7,27,1
16,9,52,1
16,9,110,1
16,15,144,1
16,36,20,1
16,46,121,1
16,46,166,1
16,60,28,1
16,60,112,1
16,74,26,1
16,90,112,1
16,106,10,1
16,122,9,1
16,156,109,1
16,157,124,1
16,157,125,1
16,160,19,1
16,162,112,1
16,162,124,1
17,89,194,1
17,155,195,1
17,158,195,1
20,2,128,1
20,128,128,1
25,9,119,1
25,9,142,1
25,9,156,1
25,10,119,1
25,10,142,1
25,22,119,1
25,22,142,1
25,23,119,1
25,23,142,1
25,23,156,1
25,37,119,1
25,37,142,1
25,62,119,1
25,62,142,1
26,3,105,1
26,7,16,1
26,7,105,1
26,15,16,1
26,59,105,1
26,64,105,1
26,80,105,1
26,101,105,1
26,125,105,1
26,153,105,1
26,173,16,1
28,4,189,1
28,53,189,1
28,58,189,1
28,86,189,1
28,98,189,1
28,100,189,1
28,107,189,1
28,111,189,1
28,130,189,1
28,137,189,1
28,144,189,1
28,164,189,1
28,169,189,1
32,11,167,1
35,16,93,1
35,25,108,1
35,37,108,1
35,44,108,1
35,62,108,1
40,7,18,1
40,26,18,1
40,154,18,1
56,2,122,1
56,20,122,1
56,81,122,1
64,3,17,1
64,3,62,1
64,7,15,1
64,7,35,1
64,7,62,1
64,26,15,1
64,26,17,1
64,26,35,1
64,27,15,1
64,27,17,1
64,27,62,1
64,38,15,1
64,38,17,1
64,38,35,1
64,40,17,1
64,40,35,1
64,50,17,1
64,50,62,1
64,51,15,1
64,51,17,1
64,51,35,1
64,51,62,1
64,60,15,1
64,60,17,1
64,60,35,1
64,60,62,1
64,69,15,1
64,69,17,1
64,69,35,1
64,69,62,1
64,76,15,1
64,76,35,1
64,76,62,1
64,80,15,1
64,80,17,1
64,80,35,1
64,91,15,1
64,91,17,1
64,91,35,1
64,91,62,1
64,101,15,1
64,101,62,1
64,119,35,1
64,124,17,1
64,124,35,1
64,124,62,1
64,125,17,1
64,125,35,1
64,125,62,1
64,134,15,1
64,134,17,1
64,134,62,1
64,138,15,1
64,138,17,1
64,138,62,1
64,140,15,1
64,140,17,1
64,140,35,1
64,140,62,1
64,153,15,1
64,153,17,1
64,153,35,1
64,153,62,1
64,170,15,1
64,170,17,1
64,170,62,1
64,189,17,1
64,189,62,1
64,193,15,1
64,193,17,1
64,193,35,1
64,198,17,1
64,198,35,1
64,198,62,1
67,18,193,1
71,7,107,1
71,192,107,1
72,21,129,1
72,82,129,1
72,152,129,1
75,2,133,1
76,3,81,1
76,3,92,1
76,3,111,1
76,3,135,1
76,3,163,1
76,7,111,1
76,7,135,1
76,7,141,1
76,47,81,1
76,47,92,1
76,47,135,1
76,47,141,1
76,47,163,1
76,47,199,1
76,51,92,1
76,51,111,1
76,51,135,1
76,51,141,1
76,51,163,1
76,51,199,1
76,59,92,1
76,59,111,1
76,59,135,1
76,59,141,1
76,59,163,1
76,59,199,1
76,101,81,1
76,101,111,1
76,101,135,1
76,101,141,1
76,101,199,1
76,102,92,1
76,102,111,1
76,102,163,1
76,102,199,1
76,119,81,1
76,119,92,1
76,119,111,1
76,119,135,1
76,119,141,1
76,119,163,1
76,119,199,1
76,125,81,1
76,125,111,1
76,125,141,1
76,125,163,1
76,125,199,1
76,143,111,1
76,143,135,1
76,143,141,1
76,143,199,1
76,153,92,1
76,153,111,1
76,153,163,1
76,153,199,1
79,1,38,1
79,1,49,1
79,55,38,1
79,55,49,1
79,61,38,1
79,61,49,1
79,77,38,1
79,77,49,1
79,78,38,1
79,87,38,1
79,93,38,1
79,94,38,1
79,94,49,1
79,174,38,1
79,174,49,1
92,21,177,1
94,1,36,1
94,23,37,1
94,55,36,1
94,55,37,1
94,61,37,1
94,174,37,1
95,11,40,1
95,11,72,1
95,11,180,1
95,11,181,1
95,30,40,1
95,65,72,1
95,65,181,1
95,79,72,1
95,93,40,1
95,145,40,1
95,148,40,1
95,186,40,1
95,194,40,1
96,21,99,1
96,116,99,1
103,7,188,1
108,24,185,1
109,21,8,1
113,2,131,1
113,2,132,1
113,75,94,1
113,75,131,1
113,141,131,1
117,21,41,1
117,21,56,1
117,21,58,1
117,33,21,1
117,33,58,1
117,45,58,1
127,9,143,1
129,2,87,1
129,2,118,1
135,3,12,1
136,11,29,1
139,29,186,1
145,11,149,1
145,32,149,1
145,65,149,1
145,95,149,1
145,186,149,1
146,1,55,1
146,1,154,1
146,22,55,1
146,22,154,1
146,104,55,1
146,104,154,1
146,110,154,1
148,11,70,1
148,32,70,1
148,115,70,1
148,171,70,1
148,181,70,1
156,7,91,1
156,16,91,1
156,69,91,1
156,162,91,1
159,19,192,1
159,105,192,1
159,137,192,1
159,202,192,1
172,41,140,1
175,1,30,1
175,187,30,1
182,2,196,1
182,3,196,1
182,7,196,1
182,12,196,1
182,14,196,1
182,20,196,1
182,31,196,1
182,34,196,1
182,56,196,1
182,71,196,1
182,75,196,1
182,81,196,1
182,85,196,1
182,99,196,1
182,112,196,1
182,121,196,1
182,131,196,1
182,141,196,1
182,142,196,1
182,150,196,1
182,168,196,1
182,191,196,1
190,1,25,1
58,172,24,0
148,196,188,0
106,23,130,0
54,182,96,0
73,176,128,0
132,192,109,0
194,94,130,0
191,158,109,0
154,43,145,0
78,102,105,0
66,151,199,0
98,150,44,0
116,33,22,0
177,191,22,0
167,146,13,0
14,187,81,0
187,137,90,0
61,34,74,0
64,143,153,0
123,118,126,0
81,81,155,0
78,116,187,0
173,111,195,0
96,83,39,0
89,158,28,0
118,52,140,0
63,156,19,0
97,17,106,0
200,14,107,0
8,47,173,0
7,198,97,0
80,141,79,0
32,59,135,0
24,52,149,0
20,3,105,0
63,111,70,0
9,1,31,0
81,45,118,0
87,88,53,0
159,181,9,0
44,201,151,0
55,114,49,0
94,98,89,0
113,114,138,0
171,172,72,0
91,55,148,0
28,192,79,0
142,139,137,0
87,165,141,0
105,94,89,0
190,186,4,0
16,36,67,0
191,175,85,0
51,12,55,0
112,84,40,0
153,70,165,0
154,200,86,0
6,113,178,0
9,49,79,0
188,167,154,0
144,73,80,0
88,143,162,0
197,3,152,0
69,98,76,0
104,42,44,0
72,17,159,0
17,175,190,0
80,105,66,0
54,52,135,0
179,148,88,0
184,142,167,0
64,157,154,0
122,92,34,0
194,80,173,0
69,198,198,0
99,180,103,0
60,174,177,0
164,123,118,0
8,194,31,0
117,198,40,0
77,80,82,0
57,151,150,0
89,24,166,0
