2,3,44,1
2,3,176,1
2,7,138,1
2,7,176,1
2,20,114,1
2,20,171,1
2,20,176,1
2,34,176,1
2,41,151,1
2,42,90,1
2,42,114,1
2,56,43,1
2,56,176,1
2,81,71,1
2,81,115,1
2,81,116,1
2,81,169,1
2,81,176,1
2,99,43,1
2,112,147,1
2,113,169,1
2,114,155,1
2,114,173,1
2,129,89,1
2,129,169,1
2,133,115,1
2,163,139,1
2,163,150,1
2,168,117,1
2,172,98,1
2,176,172,1
2,183,139,1
2,197,75,1
3,2,34,1
3,7,95,1
3,7,96,1
3,7,104,1
3,7,106,1
3,7,113,1
3,7,127,1
3,7,136,1
3,7,146,1
3,7,200,1
3,13,146,1
3,13,164,1
3,13,165,1
3,14,153,1
3,16,200,1
3,20,104,1
3,27,95,1
3,27,96,1
3,27,127,1
3,27,136,1
3,27,146,1
3,27,165,1
3,34,14,1
3,34,104,1
3,38,95,1
3,38,96,1
3,38,101,1
3,38,102,1
3,38,136,1
3,38,146,1
3,38,164,1
3,38,165,1
3,40,95,1
3,40,96,1
3,40,100,1
3,40,127,1
3,40,136,1
3,40,146,1
3,40,164,1
3,40,165,1
3,42,187,1
3,47,197,1
3,49,187,1
3,49,197,1
3,52,127,1
3,52,136,1
3,52,164,1
3,57,106,1
3,57,113,1
3,64,22,1
3,64,54,1
3,64,77,1
3,66,127,1
3,68,187,1
3,68,197,1
3,69,95,1
3,69,127,1
3,69,136,1
3,69,164,1
3,69,165,1
3,76,82,1
3,76,197,1
3,81,153,1
3,91,96,1
3,91,127,1
3,91,130,1
3,101,22,1
3,101,33,1
3,101,51,1
3,101,54,1
3,102,187,1
3,119,22,1
3,119,148,1
3,123,187,1
3,123,197,1
3,125,33,1
3,125,54,1
3,125,77,1
3,125,162,1
3,133,187,1
3,141,22,1
3,154,127,1
3,154,136,1
3,154,164,1
3,154,165,1
3,167,187,1
3,167,197,1
3,182,198,1
3,183,187,1
3,183,197,1
3,193,51,1
3,193,54,1
3,203,187,1
3,203,197,1
5,97,182,1
5,177,182,1
7,3,50,1
7,15,63,1
7,15,137,1
7,16,31,1
7,43,123,1
7,81,123,1
7,103,190,1
7,103,191,1
7,151,31,1
7,165,85,1
7,168,88,1
8,48,32,1
8,48,59,1
8,48,60,1
8,72,32,1
8,72,57,1
8,72,158,1
8,73,24,1
8,73,83,1
8,73,179,1
8,83,134,1
8,109,83,1
8,109,179,1
8,118,39,1
8,126,32,1
8,126,39,1
8,132,24,1
8,166,32,1
8,166,39,1
8,166,57,1
8,166,158,1
8,178,39,1
8,184,174,1
9,16,48,1
9,16,66,1
9,35,45,1
9,35,47,1
9,35,68,1
9,54,4,1
9,54,64,1
9,84,47,1
9,120,69,1
9,126,48,1
9,126,53,1
9,147,42,1
9,161,11,1
9,185,6,1
9,185,7,1
9,185,73,1
9,202,67,1
11,93,74,1
11,145,74,1
11,180,78,1
11,196,78,1
13,9,1,1
13,16,1,1
13,39,79,1
13,39,126,1
13,52,160,1
13,52,161,1
13,127,126,1
16,7,27,1
16,9,110,1
16,15,144,1
16,36,20,1
16,46,121,1
16,46,145,1
16,46,166,1
16,60,28,1
16,60,112,1
16,74,26,1
16,84,3,1
16,90,112,1
16,106,10,1
16,122,9,1
16,122,124,1
16,122,159,1
16,156,109,1
16,157,125,1
16,160,19,1
16,162,112,1
16,162,168,1
16,179,120,1
17,89,194,1
17,158,195,1
20,128,128,1
25,9,119,1
25,9,142,1
25,9,156,1
25,10,119,1
25,10,142,1
25,13,142,1
25,22,119,1
25,23,142,1
25,23,156,1
25,37,119,1
25,37,142,1
25,62,119,1
25,62,142,1
26,3,105,1
26,7,16,1
26,7,105,1
26,51,105,1
26,59,105,1
26,80,105,1
26,125,105,1
26,153,105,1
26,173,16,1
28,4,189,1
28,58,189,1
28,100,189,1
28,111,189,1
28,130,189,1
28,137,189,1
28,164,189,1
28,169,189,1
32,11,167,1
35,16,93,1
35,25,108,1
35,37,108,1
35,44,108,1
35,62,108,1
40,201,18,1
56,2,122,1
56,20,122,1
64,3,15,1
64,3,17,1
64,3,35,1
64,3,62,1
64,7,15,1
64,7,17,1
64,7,35,1
64,26,15,1
64,26,62,1
64,27,17,1
64,27,35,1
64,27,62,1
64,38,15,1
64,38,35,1
64,38,62,1
64,40,15,1
64,40,17,1
64,40,35,1
64,40,62,1
64,50,17,1
64,50,35,1
64,50,62,1
64,51,15,1
64,51,17,1
64,51,35,1
64,51,62,1
64,60,35,1
64,69,17,1
64,69,35,1
64,69,62,1
64,76,17,1
64,76,35,1
64,76,62,1
64,80,17,1
64,80,35,1
64,80,62,1
64,91,17,1
64,91,35,1
64,101,15,1
64,101,17,1
64,101,35,1
64,101,62,1
64,119,15,1
64,119,17,1
64,119,35,1
64,119,62,1
64,124,17,1
64,124,35,1
64,124,62,1
64,125,15,1
64,125,17,1
64,125,62,1
64,134,15,1
64,134,17,1
64,134,35,1
64,134,62,1
64,138,17,1
64,138,35,1
64,140,17,1
64,140,62,1
64,153,15,1
64,153,17,1
64,153,35,1
64,153,62,1
64,170,35,1
64,170,62,1
64,189,17,1
64,189,35,1
64,189,62,1
64,193,15,1
64,193,17,1
64,193,35,1
64,193,62,1
64,198,35,1
64,198,62,1
67,18,193,1
71,26,107,1
72,6,129,1
72,21,129,1
72,82,129,1
72,152,129,1
75,2,133,1
76,3,81,1
76,3,92,1
76,3,111,1
76,3,135,1
76,3,141,1
76,3,163,1
76,3,199,1
76,7,111,1
76,7,135,1
76,7,163,1
76,7,199,1
76,47,81,1
76,47,92,1
76,47,111,1
76,47,135,1
76,47,141,1
76,47,199,1
76,51,81,1
76,51,92,1
76,51,135,1
76,51,141,1
76,51,163,1
76,51,199,1
76,59,81,1
76,59,92,1
76,59,111,1
76,59,163,1
76,59,199,1
76,101,92,1
76,101,111,1
76,101,141,1
76,101,163,1
76,101,199,1
76,102,81,1
76,102,92,1
76,102,141,1
76,102,199,1
76,119,81,1
76,119,92,1
76,119,111,1
76,119,135,1
76,119,141,1
76,119,163,1
76,119,199,1
76,125,81,1
76,125,92,1
76,125,111,1
76,125,135,1
76,125,163,1
76,125,199,1
76,143,111,1
76,143,135,1
76,143,141,1
76,143,163,1
76,143,199,1
76,153,81,1
76,153,92,1
76,153,111,1
76,153,141,1
76,153,163,1
76,153,199,1
79,1,38,1
79,1,49,1
79,11,38,1
79,23,38,1
79,55,49,1
79,61,38,1
79,61,49,1
79,77,38,1
79,77,49,1
79,78,38,1
79,87,38,1
79,93,38,1
79,94,38,1
79,94,49,1
79,145,38,1
92,195,177,1
94,1,36,1
94,1,37,1
94,23,37,1
94,55,36,1
94,55,37,1
94,61,37,1
94,174,37,1
95,11,180,1
95,30,40,1
95,65,72,1
95,65,181,1
95,79,72,1
95,88,40,1
95,93,40,1
95,145,40,1
95,148,40,1
95,181,40,1
95,194,40,1
96,21,61,1
96,116,99,1
103,7,178,1
103,7,188,1
108,24,185,1
108,200,185,1
109,21,8,1
113,2,94,1
113,2,131,1
113,2,132,1
113,75,94,1
113,75,132,1
113,141,131,1
117,21,21,1
117,21,56,1
117,21,58,1
117,33,21,1
117,33,56,1
117,33,58,1
117,45,56,1
117,45,58,1
127,9,143,1
127,25,143,1
129,2,86,1
129,2,87,1
129,2,118,1
129,84,118,1
135,3,12,1
136,11,29,1
139,29,186,1
145,11,149,1
145,65,149,1
145,95,149,1
145,186,149,1
146,1,55,1
146,1,154,1
146,63,154,1
146,104,55,1
146,104,154,1
146,110,154,1
146,149,154,1
148,11,70,1
148,181,70,1
156,7,91,1
156,69,91,1
159,105,192,1
159,137,192,1
159,202,192,1
172,41,140,1
175,1,30,1
175,187,30,1
182,2,196,1
182,3,196,1
182,12,196,1
182,14,196,1
182,20,196,1
182,31,196,1
182,34,196,1
182,56,196,1
182,70,196,1
182,71,196,1
182,75,196,1
182,81,196,1
182,85,196,1
182,99,196,1
182,112,196,1
182,113,196,1
182,121,196,1
182,141,196,1
182,142,196,1
182,150,196,1
182,168,196,1
182,191,196,1
190,1,25,1
112,192,163,0
182,32,182,0
183,81,26,0
157,137,183,0
142,96,127,0
72,104,20,0
67,143,56,0
72,77,110,0
102,102,192,0
50,199,193,0
64,107,32,0
164,24,195,0
141,88,192,0
63,16,98,0
18,12,161,0
162,77,29,0
143,72,85,0
107,30,184,0
72,90,159,0
22,183,192,0
162,30,132,0
179,29,8,0
47,168,170,0
165,162,187,0
71,152,136,0
2,112,152,0
194,127,149,0
138,91,79,0
21,20,132,0
82,49,35,0
53,43,142,0
81,75,7,0
74,79,56,0
95,48,10,0
153,87,20,0
200,140,165,0
150,196,139,0
103,86,64,0
126,9,191,0
100,181,7,0
14,153,88,0
94,64,77,0
132,21,154,0
151,8,160,0
62,77,38,0
85,194,98,0
171,24,90,0
203,53,130,0
191,177,142,0
196,190,151,0
182,42,56,0
110,191,136,0
120,4,132,0
48,107,33,0
103,163,24,0
106,137,100,0
30,193,192,0
177,16,69,0
134,11,118,0
1,156,45,0
14,52,151,0
26,5,52,0
143,39,102,0
28,166,140,0
22,37,179,0
147,174,192,0
154,90,110,0
64,148,28,0
104,175,30,0
20,103,52,0
96,29,169,0
24,175,51,0
93,174,163,0
74,144,49,0
101,173,186,0
105,203,70,0
11,66,40,0
52,45,51,0
28,43,124,0
116,134,95,0
111,68,71,0
195,33,167,0
90,11,118,0
